1903,Yukio Mishima: A Life in Four Chapters,Paul Schrader & Leonard Schrader,Biography,1
1904,The Last Interview and Other Conversations,Yukio Mishima,Interviews,1
1905,Kafka on the Shore,Haruki Murakami,Fiction,1
1906,The Wind-Up Bird Chronicle,Haruki Murakami,Fiction,1
1907,Norwegian Wood,Haruki Murakami,Fiction,1
1908,1Q84,Haruki Murakami,Fiction,1
1909,After Dark,Haruki Murakami,Fiction,1
1910,A Wild Sheep Chase,Haruki Murakami,Fiction,1
1911,Dance Dance Dance,Haruki Murakami,Fiction,1
1912,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,Fiction,1
1913,South of the Border West of the Sun,Haruki Murakami,Fiction,1
1914,Sputnik Sweetheart,Haruki Murakami,Fiction,1
1915,The Wind-Up Bird Chronicle,Haruki Murakami,Fiction,1
1916,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,Fiction,1
1917,Killing Commendatore,Haruki Murakami,Fiction,1
1918,Hear the Wind Sing,Haruki Murakami,Fiction,1
1919,Pinball 1973,Haruki Murakami,Fiction,1
1920,The Strange Library,Haruki Murakami,Fiction,1
1921,Wind/Pinball,Haruki Murakami,Fiction,1
1922,Men Without Women,Haruki Murakami,Short Stories,1
1923,Blind Willow Sleeping Woman,Haruki Murakami,Short Stories,1
1924,After the Quake,Haruki Murakami,Short Stories,1
1925,First Person Singular,Haruki Murakami,Short Stories,1
1926,What I Talk About When I Talk About Running,Haruki Murakami,Memoir,1
1927,Underground: The Tokyo Gas Attack and the Japanese Psyche,Haruki Murakami,Non-Fiction,1
1928,Absolutely on Music,Haruki Murakami,Non-Fiction,1
1929,The Complete Works of Haruki Murakami,Haruki Murakami,Various,1
1930,Haruki Murakami and the Music of Words,Jay Rubin,Biography,1
1931,The Last Interview and Other Conversations,Haruki Murakami,Interviews,1
1932,The Name of the Rose,Umberto Eco,Fiction,1
1933,Foucault's Pendulum,Umberto Eco,Fiction,1
1934,The Island of the Day Before,Umberto Eco,Fiction,1
1935,Baudolino,Umberto Eco,Fiction,1
1936,The Mysterious Flame of Queen Loana,Umberto Eco,Fiction,1
1937,The Prague Cemetery,Umberto Eco,Fiction,1
1938,Numero Zero,Umberto Eco,Fiction,1
1939,The Name of the Rose: including the Author's Postscript,Umberto Eco,Fiction,1
1940,Travels in Hyperreality,Umberto Eco,Essays,1
1941,Misreadings,Umberto Eco,Essays,1
1942,How to Travel with a Salmon & Other Essays,Umberto Eco,Essays,1
1943,Kant and the Platypus: Essays on Language and Cognition,Umberto Eco,Non-Fiction,1
1944,Serendipities: Language and Lunacy,Umberto Eco,Non-Fiction,1
1945,Six Walks in the Fictional Woods,Umberto Eco,Non-Fiction,1
1946,The Role of the Reader,Umberto Eco,Non-Fiction,1
1947,The Open Work,Umberto Eco,Non-Fiction,1
1948,The Search for the Perfect Language,Umberto Eco,Non-Fiction,1
1949,Semiotics and the Philosophy of Language,Umberto Eco,Non-Fiction,1
1950,A Theory of Semiotics,Umberto Eco,Non-Fiction,1
1951,Interpretation and Overinterpretation,Umberto Eco,Non-Fiction,1
1952,The Limits of Interpretation,Umberto Eco,Non-Fiction,1
1953,The Aesthetics of Thomas Aquinas,Umberto Eco,Non-Fiction,1
1954,Art and Beauty in the Middle Ages,Umberto Eco,Non-Fiction,1
1955,On Literature,Umberto Eco,Non-Fiction,1
1956,On Ugliness,Umberto Eco,Non-Fiction,1
1957,History of Beauty,Umberto Eco,Non-Fiction,1
1958,Chronicles of a Liquid Society,Umberto Eco,Non-Fiction,1
1959,How to Write a Thesis,Umberto Eco,Non-Fiction,1
1960,The Infinity of Lists,Umberto Eco,Non-Fiction,1
1961,Turning Back the Clock: Hot Wars and Media Populism,Umberto Eco,Non-Fiction,1
1962,Five Moral Pieces,Umberto Eco,Non-Fiction,1
1963,The Book of Legendary Lands,Umberto Eco,Non-Fiction,1
1964,Inventing the Enemy,Umberto Eco,Non-Fiction,1
1965,From the Tree to the Labyrinth,Umberto Eco,Non-Fiction,1
1966,Confessions of a Young Novelist,Umberto Eco,Non-Fiction,1
1967,Pape Satàn Aleppe: Chronicles of a Liquid Society,Umberto Eco,Non-Fiction,1
1968,The Complete Works of Umberto Eco,Umberto Eco,Various,1
1969,Umberto Eco: The Philosophy of Semiotics and the Work of Fiction,Michael Caesar,Biography,1
1970,The Last Interview and Other Conversations,Umberto Eco,Interviews,1
1971,Lolita,Vladimir Nabokov,Fiction,1
1972,Pale Fire,Vladimir Nabokov,Fiction,1
1973,Ada or Ardor: A Family Chronicle,Vladimir Nabokov,Fiction,1
1974,Pnin,Vladimir Nabokov,Fiction,1
1975,Speak Memory,Vladimir Nabokov,Autobiography,1
1976,The Gift,Vladimir Nabokov,Fiction,1
1977,The Defense,Vladimir Nabokov,Fiction,1
1978,Invitation to a Beheading,Vladimir Nabokov,Fiction,1
1979,Despair,Vladimir Nabokov,Fiction,1
1980,The Eye,Vladimir Nabokov,Fiction,1
1981,King Queen Knave,Vladimir Nabokov,Fiction,1
1982,Mary,Vladimir Nabokov,Fiction,1
1983,The Luzhin Defense,Vladimir Nabokov,Fiction,1
1984,Laughter in the Dark,Vladimir Nabokov,Fiction,1
1985,Bend Sinister,Vladimir Nabokov,Fiction,1
1986,The Real Life of Sebastian Knight,Vladimir Nabokov,Fiction,1
1987,Glory,Vladimir Nabokov,Fiction,1
1988,Look at the Harlequins!,Vladimir Nabokov,Fiction,1
1989,Transparent Things,Vladimir Nabokov,Fiction,1
1990,The Original of Laura,Vladimir Nabokov,Fiction,1
1991,The Enchanter,Vladimir Nabokov,Fiction,1
1992,The Stories of Vladimir Nabokov,Vladimir Nabokov,Short Stories,1
1993,Lectures on Literature,Vladimir Nabokov,Non-Fiction,1
1994,Lectures on Russian Literature,Vladimir Nabokov,Non-Fiction,1
1995,Lectures on Don Quixote,Vladimir Nabokov,Non-Fiction,1
1996,Nikolai Gogol,Vladimir Nabokov,Biography,1
1997,Strong Opinions,Vladimir Nabokov,Non-Fiction,1
1998,Poems and Problems,Vladimir Nabokov,Poetry,1
1999,The Annotated Lolita,Vladimir Nabokov,Fiction,1
2000,Dear Bunny Dear Volodya: The Nabokov-Wilson Letters 1940-1971,Vladimir Nabokov & Edmund Wilson,Letters,1
